,dtutc,imb,bpx,nrv,si
430,2023-01-05 11:30:00,153.69,143.17,213.2,-228.5
431,2023-01-05 11:45:00,34.29,143.17,-14.0,56.8
432,2023-01-05 12:00:00,-15.43,143.79,-250.2,168.9
433,2023-01-05 12:15:00,73.8,143.79,-89.1,68.8
434,2023-01-05 12:30:00,174.79,143.79,72.7,-125.2
435,2023-01-05 12:45:00,167.18,143.79,11.5,-22.8
436,2023-01-05 13:00:00,148.47,151.03,73.5,-98.8
437,2023-01-05 13:15:00,152.32,151.03,131.8,-149.9
438,2023-01-05 13:30:00,325.74,151.03,126.2,-150.1
439,2023-01-05 13:45:00,325.0,151.03,90.6,-103.1
440,2023-01-05 14:00:00,62.89,159.48,-23.4,17.3
441,2023-01-05 14:15:00,179.8,159.48,-7.9,-20.6
442,2023-01-05 14:30:00,216.59,159.48,59.0,-84.9
443,2023-01-05 14:45:00,181.06,159.48,-15.2,-1.2
444,2023-01-05 15:00:00,61.31,172.73,-56.9,57.9
445,2023-01-05 15:15:00,62.09,172.73,-86.6,65.7
446,2023-01-05 15:30:00,172.73,172.73,-16.5,-26.2
447,2023-01-05 15:45:00,173.34,172.73,24.5,-92.5
448,2023-01-05 16:00:00,180.96,182.34,236.1,-262.7
449,2023-01-05 16:15:00,302.06,182.34,320.1,-353.8
450,2023-01-05 16:30:00,357.52,182.34,293.9,-321.1
451,2023-01-05 16:45:00,355.95,182.34,289.3,-318.5
452,2023-01-05 17:00:00,353.0,194.67,195.8,-167.5
453,2023-01-05 17:15:00,350.62,194.67,147.5,-163.3
454,2023-01-05 17:30:00,261.4,194.67,73.0,-88.1
455,2023-01-05 17:45:00,248.2,194.67,17.6,-38.2
456,2023-01-05 18:00:00,176.81,177.98,100.3,-128.4
457,2023-01-05 18:15:00,172.98,177.98,-8.5,-1.9
458,2023-01-05 18:30:00,68.97,177.98,-44.7,34.3
459,2023-01-05 18:45:00,57.52,177.98,-35.7,60.1
460,2023-01-05 19:00:00,176.91,163.99,166.2,-217.5
461,2023-01-05 19:15:00,56.56,163.99,-11.7,47.8
462,2023-01-05 19:30:00,51.09,163.99,-91.0,80.6
463,2023-01-05 19:45:00,56.15,163.99,-55.6,40.3
464,2023-01-05 20:00:00,157.92,152.0,144.4,-273.0
465,2023-01-05 20:15:00,252.78,152.0,241.0,-282.2
466,2023-01-05 20:30:00,255.43,152.0,149.5,-141.7
467,2023-01-05 20:45:00,56.11,152.0,27.7,5.8
468,2023-01-05 21:00:00,152.32,144.64,-63.6,-33.1
469,2023-01-05 21:15:00,153.22,144.64,146.8,-165.6
470,2023-01-05 21:30:00,326.07,144.64,178.8,-183.4
471,2023-01-05 21:45:00,338.02,144.64,96.0,-77.4
472,2023-01-05 22:00:00,325.0,127.0,30.2,-93.1
473,2023-01-05 22:15:00,151.31,127.0,85.9,-107.0
474,2023-01-05 22:30:00,150.25,127.0,43.5,-62.7
475,2023-01-05 22:45:00,50.38,127.0,-20.8,26.0
476,2023-01-05 23:00:00,188.31,107.21,49.2,-94.4
477,2023-01-05 23:15:00,50.58,107.21,-44.2,70.8
478,2023-01-05 23:30:00,42.38,107.21,-117.4,121.6
479,2023-01-05 23:45:00,9.79,107.21,-124.5,100.1
480,2023-01-06 00:00:00,195.6,101.1,5.4,-25.7
481,2023-01-06 00:15:00,29.29,101.1,-105.1,114.7
482,2023-01-06 00:30:00,33.59,101.1,-65.7,67.6
483,2023-01-06 00:45:00,9.79,101.1,-64.6,60.9
484,2023-01-06 01:00:00,45.6,96.73,-48.5,25.5
485,2023-01-06 01:15:00,36.95,96.73,-80.0,87.2
486,2023-01-06 01:30:00,33.22,96.73,-81.2,69.4
487,2023-01-06 01:45:00,30.09,96.73,-107.5,117.6
488,2023-01-06 02:00:00,193.89,81.37,-2.5,-17.9
489,2023-01-06 02:15:00,50.6,81.37,-116.0,101.5
490,2023-01-06 02:30:00,50.6,81.37,-117.7,101.5
491,2023-01-06 02:45:00,53.8,81.37,-197.0,186.0
492,2023-01-06 03:00:00,54.96,75.64,-40.9,19.9
493,2023-01-06 03:15:00,55.04,75.64,-34.5,20.4
494,2023-01-06 03:30:00,55.6,75.64,-56.0,38.3
495,2023-01-06 03:45:00,54.09,75.64,-40.2,28.3
496,2023-01-06 04:00:00,54.74,80.06,-103.8,92.3
497,2023-01-06 04:15:00,195.6,80.06,-22.6,-0.2
498,2023-01-06 04:30:00,49.36,80.06,-33.0,32.1
499,2023-01-06 04:45:00,29.98,80.06,-22.6,8.0
500,2023-01-06 05:00:00,44.51,97.25,-46.3,37.8
501,2023-01-06 05:15:00,50.6,97.25,-22.0,4.8
502,2023-01-06 05:30:00,193.24,97.25,-6.7,-11.5
503,2023-01-06 05:45:00,50.6,97.25,-131.0,114.1
504,2023-01-06 06:00:00,195.6,107.11,14.4,-26.0
505,2023-01-06 06:15:00,195.6,107.11,65.4,-81.2
506,2023-01-06 06:30:00,197.3,107.11,148.0,-200.3
507,2023-01-06 06:45:00,208.5,107.11,280.6,-291.3
508,2023-01-06 07:00:00,195.6,122.94,-7.1,-0.5
509,2023-01-06 07:15:00,196.25,122.94,144.5,-155.5
510,2023-01-06 07:30:00,339.79,122.94,252.3,-286.2
511,2023-01-06 07:45:00,328.93,122.94,215.6,-237.3
512,2023-01-06 08:00:00,65.81,152.77,-68.8,39.3
513,2023-01-06 08:15:00,197.46,152.77,110.8,-159.5
514,2023-01-06 08:30:00,195.6,152.77,111.0,-119.5
515,2023-01-06 08:45:00,195.6,152.77,87.2,-94.1
516,2023-01-06 09:00:00,57.4,158.39,-89.9,75.2
517,2023-01-06 09:15:00,62.8,158.39,-150.3,135.9
518,2023-01-06 09:30:00,62.8,158.39,-49.1,33.6
519,2023-01-06 09:45:00,61.64,158.39,-174.2,162.0
520,2023-01-06 10:00:00,195.6,144.18,23.8,-45.0
521,2023-01-06 10:15:00,195.6,144.18,19.7,-31.8
522,2023-01-06 10:30:00,195.64,144.18,51.9,-104.8
523,2023-01-06 10:45:00,200.83,144.18,106.7,-132.9
524,2023-01-06 11:00:00,338.7,126.89,196.2,-181.1
525,2023-01-06 11:15:00,325.0,126.89,34.4,-34.6
526,2023-01-06 11:30:00,195.6,126.89,25.5,-29.8
527,2023-01-06 11:45:00,71.19,126.89,-21.2,13.8
528,2023-01-06 12:00:00,195.6,120.05,45.0,-79.5
529,2023-01-06 12:15:00,195.6,120.05,102.4,-132.2
530,2023-01-06 12:30:00,194.84,120.05,81.2,-125.7
531,2023-01-06 12:45:00,196.56,120.05,167.6,-184.8
532,2023-01-06 13:00:00,198.11,134.84,162.6,-184.9
533,2023-01-06 13:15:00,339.51,134.84,216.3,-233.7
534,2023-01-06 13:30:00,325.0,134.84,53.1,-68.0
535,2023-01-06 13:45:00,216.79,134.84,147.1,-264.3
536,2023-01-06 14:00:00,339.76,144.04,183.4,-174.7
537,2023-01-06 14:15:00,325.0,144.04,49.5,-70.4
538,2023-01-06 14:30:00,210.0,144.04,83.5,-119.7
539,2023-01-06 14:45:00,212.23,144.04,178.4,-204.1
540,2023-01-06 15:00:00,60.91,140.12,-38.8,34.9
541,2023-01-06 15:15:00,64.37,140.12,-100.8,76.1
542,2023-01-06 15:30:00,210.0,140.12,1.5,-57.6
543,2023-01-06 15:45:00,210.0,140.12,86.3,-120.8
544,2023-01-06 16:00:00,74.33,155.93,-44.4,34.3
545,2023-01-06 16:15:00,208.51,155.93,5.0,-46.9
546,2023-01-06 16:30:00,208.81,155.93,47.0,-70.6
547,2023-01-06 16:45:00,212.15,155.93,120.0,-192.0
548,2023-01-06 17:00:00,259.0,163.5,282.8,-364.0
549,2023-01-06 17:15:00,74.3,163.5,8.8,5.1
550,2023-01-06 17:30:00,60.51,163.5,-202.0,187.8
551,2023-01-06 17:45:00,74.71,163.5,-191.5,164.8
552,2023-01-06 18:00:00,210.0,146.74,2.4,-11.3
553,2023-01-06 18:15:00,41.6,146.74,-216.9,220.1
554,2023-01-06 18:30:00,-84.9,146.74,-131.8,77.4
555,2023-01-06 18:45:00,-84.9,146.74,-58.5,45.5
556,2023-01-06 19:00:00,220.89,139.39,336.5,-440.9
557,2023-01-06 19:15:00,338.02,139.39,128.7,-73.5
558,2023-01-06 19:30:00,216.91,139.39,-29.1,-69.9
559,2023-01-06 19:45:00,-4.35,139.39,2.4,20.6
560,2023-01-06 20:00:00,205.0,131.89,66.5,-118.4
561,2023-01-06 20:15:00,-9.59,131.89,12.7,43.4
562,2023-01-06 20:30:00,-41.97,131.89,-180.4,243.2
563,2023-01-06 20:45:00,-52.29,131.89,-94.4,19.3
564,2023-01-06 21:00:00,43.09,129.94,-126.1,102.2
565,2023-01-06 21:15:00,205.81,129.94,16.7,-35.3
566,2023-01-06 21:30:00,207.67,129.94,14.8,-25.9
567,2023-01-06 21:45:00,206.88,129.94,12.0,-20.7
568,2023-01-06 22:00:00,205.0,121.34,9.0,-19.7
569,2023-01-06 22:15:00,56.07,121.34,-28.2,31.4
570,2023-01-06 22:30:00,24.61,121.34,-99.4,94.6
571,2023-01-06 22:45:00,37.56,121.34,-78.3,58.1
572,2023-01-06 23:00:00,166.55,97.3,157.3,-242.5
573,2023-01-06 23:15:00,-68.92,97.3,18.4,24.3
574,2023-01-06 23:30:00,-21.63,97.3,-191.6,176.2
575,2023-01-06 23:45:00,-7.09,97.3,-196.9,183.8
576,2023-01-07 00:00:00,0.0,98.12,-135.7,96.8
577,2023-01-07 00:15:00,-19.97,98.12,-161.0,155.9
578,2023-01-07 00:30:00,-18.63,98.12,-189.8,176.5
579,2023-01-07 00:45:00,-17.22,98.12,-156.7,147.8
580,2023-01-07 01:00:00,157.55,94.88,65.2,-56.0
581,2023-01-07 01:15:00,-53.84,94.88,-141.6,104.2
582,2023-01-07 01:30:00,156.72,94.88,-9.3,-11.8
583,2023-01-07 01:45:00,-15.52,94.88,-43.2,56.4
584,2023-01-07 02:00:00,159.7,78.04,57.4,-77.2
585,2023-01-07 02:15:00,156.72,78.04,23.2,-43.0
586,2023-01-07 02:30:00,156.72,78.04,54.9,-31.3
587,2023-01-07 02:45:00,-58.12,78.04,-119.9,75.4
588,2023-01-07 03:00:00,-66.89,75.43,-98.4,147.3
589,2023-01-07 03:15:00,-38.02,75.43,-105.6,79.7
590,2023-01-07 03:30:00,-11.77,75.43,-59.4,47.4
591,2023-01-07 03:45:00,-78.9,75.43,-71.4,85.6
592,2023-01-07 04:00:00,158.5,67.65,22.0,-54.7
593,2023-01-07 04:15:00,-13.51,67.65,-28.3,24.8
594,2023-01-07 04:30:00,157.18,67.65,69.7,-92.1
595,2023-01-07 04:45:00,156.72,67.65,28.3,-24.5
596,2023-01-07 05:00:00,-18.24,74.37,-41.4,36.6
597,2023-01-07 05:15:00,-18.63,74.37,-49.7,53.3
598,2023-01-07 05:30:00,156.72,74.37,62.9,-90.8
599,2023-01-07 05:45:00,156.72,74.37,92.8,-108.4
600,2023-01-07 06:00:00,-68.57,91.14,-58.6,88.0
601,2023-01-07 06:15:00,-18.84,91.14,-83.6,38.9
602,2023-01-07 06:30:00,156.72,91.14,44.2,-70.4
603,2023-01-07 06:45:00,156.72,91.14,56.2,-50.7
604,2023-01-07 07:00:00,160.41,109.89,-6.3,-6.9
605,2023-01-07 07:15:00,-16.44,109.89,-23.5,44.6
606,2023-01-07 07:30:00,-20.21,109.89,-35.8,14.3
607,2023-01-07 07:45:00,-19.03,109.89,-10.7,32.4
608,2023-01-07 08:00:00,-17.01,112.74,-139.3,86.5
609,2023-01-07 08:15:00,-11.27,112.74,-105.8,86.2
610,2023-01-07 08:30:00,-19.44,112.74,-95.3,70.1
611,2023-01-07 08:45:00,-92.37,112.74,-163.3,223.5
612,2023-01-07 09:00:00,159.76,99.63,27.5,-69.4
613,2023-01-07 09:15:00,-20.94,99.63,-111.7,115.7
614,2023-01-07 09:30:00,-23.95,99.63,-127.2,155.4
615,2023-01-07 09:45:00,-96.05,99.63,-209.9,190.2
616,2023-01-07 10:00:00,-65.0,87.15,-104.1,107.2
617,2023-01-07 10:15:00,-66.06,87.15,-153.2,164.3
618,2023-01-07 10:30:00,-86.16,87.15,-138.9,150.5
619,2023-01-07 10:45:00,-87.65,87.15,-226.0,267.4
620,2023-01-07 11:00:00,-84.9,87.17,-110.0,48.6
621,2023-01-07 11:15:00,-65.0,87.17,-103.2,145.4
622,2023-01-07 11:30:00,-87.61,87.17,-336.5,270.3
623,2023-01-07 11:45:00,-84.9,87.17,-108.9,79.1
624,2023-01-07 12:00:00,-84.9,71.93,-83.8,58.5
625,2023-01-07 12:15:00,-65.0,71.93,-29.7,20.2
626,2023-01-07 12:30:00,158.98,71.93,37.4,-68.1
627,2023-01-07 12:45:00,161.45,71.93,-11.4,-11.7
628,2023-01-07 13:00:00,-16.17,89.84,-147.6,144.3
629,2023-01-07 13:15:00,-15.19,89.84,-46.2,19.0
630,2023-01-07 13:30:00,166.95,89.84,107.9,-176.7
631,2023-01-07 13:45:00,159.58,89.84,7.3,-29.6
632,2023-01-07 14:00:00,159.87,83.27,-42.2,-9.0
633,2023-01-07 14:15:00,169.27,83.27,119.8,-140.6
634,2023-01-07 14:30:00,167.08,83.27,-24.3,-50.3
635,2023-01-07 14:45:00,179.75,83.27,99.3,-114.0
636,2023-01-07 15:00:00,-61.85,87.76,-134.5,108.1
637,2023-01-07 15:15:00,95.0,87.76,75.6,-94.9
638,2023-01-07 15:30:00,95.0,87.76,25.1,-63.8
639,2023-01-07 15:45:00,100.39,87.76,43.5,-125.0
640,2023-01-07 16:00:00,-13.53,98.24,-20.0,8.0
641,2023-01-07 16:15:00,109.11,98.24,17.4,-43.7
642,2023-01-07 16:30:00,-11.39,98.24,-46.8,20.6
643,2023-01-07 16:45:00,109.11,98.24,55.5,-85.2
644,2023-01-07 17:00:00,114.8,101.46,37.1,-57.1
645,2023-01-07 17:15:00,114.8,101.46,-15.7,-3.8
646,2023-01-07 17:30:00,-15.02,101.46,-47.9,35.9
647,2023-01-07 17:45:00,-15.52,101.46,-52.6,24.1
648,2023-01-07 18:00:00,103.7,96.54,24.6,-69.8
649,2023-01-07 18:15:00,117.64,96.54,100.3,-127.7
650,2023-01-07 18:30:00,-15.15,96.54,-73.1,55.0
651,2023-01-07 18:45:00,-15.12,96.54,-38.2,9.3
652,2023-01-07 19:00:00,112.86,89.32,161.6,-182.7
653,2023-01-07 19:15:00,95.0,89.32,12.9,-35.6
654,2023-01-07 19:30:00,95.0,89.32,68.4,-84.5
655,2023-01-07 19:45:00,95.0,89.32,103.1,-121.7
656,2023-01-07 20:00:00,95.0,62.98,55.3,-99.1
657,2023-01-07 20:15:00,95.0,62.98,101.2,-111.7
658,2023-01-07 20:30:00,95.0,62.98,46.8,-52.6
659,2023-01-07 20:45:00,-16.86,62.98,-56.2,67.0
660,2023-01-07 21:00:00,-14.52,51.25,-123.2,92.1
661,2023-01-07 21:15:00,-13.95,51.25,-70.9,81.3
662,2023-01-07 21:30:00,-15.95,51.25,-92.6,100.0
663,2023-01-07 21:45:00,-18.83,51.25,-84.8,99.7
664,2023-01-07 22:00:00,90.0,38.8,6.4,-2.0
665,2023-01-07 22:15:00,-12.14,38.8,-19.0,19.7
666,2023-01-07 22:30:00,67.54,38.8,70.9,-89.0
667,2023-01-07 22:45:00,55.07,38.8,93.5,-107.7
668,2023-01-07 23:00:00,185.87,11.4,204.2,-297.9
669,2023-01-07 23:15:00,233.82,11.4,127.3,-65.6
670,2023-01-07 23:30:00,220.8,11.4,71.7,-134.8
671,2023-01-07 23:45:00,220.8,11.4,85.7,-100.0
672,2023-01-08 00:00:00,204.93,8.79,269.0,-321.7
673,2023-01-08 00:15:00,378.57,8.79,328.9,-345.4
674,2023-01-08 00:30:00,599.0,8.79,332.3,-312.9
675,2023-01-08 00:45:00,-124.85,8.79,-11.8,188.2
676,2023-01-08 01:00:00,-131.87,8.85,-593.0,501.8
677,2023-01-08 01:15:00,98.64,8.85,-6.6,-8.2
678,2023-01-08 01:30:00,-15.26,8.85,-47.0,28.9
679,2023-01-08 01:45:00,55.14,8.85,23.8,-36.6
680,2023-01-08 02:00:00,-15.85,3.14,-162.0,152.7
681,2023-01-08 02:15:00,-15.06,3.14,-153.8,138.3
682,2023-01-08 02:30:00,-32.77,3.14,-154.3,165.5
683,2023-01-08 02:45:00,55.34,3.14,-3.4,-17.2
684,2023-01-08 03:00:00,91.19,-1.45,80.2,-125.2
685,2023-01-08 03:15:00,-14.03,-1.45,-84.9,79.6
686,2023-01-08 03:30:00,-11.33,-1.45,-161.3,141.1
687,2023-01-08 03:45:00,-19.62,-1.45,-198.0,199.3
688,2023-01-08 04:00:00,161.92,4.09,156.9,-172.7
689,2023-01-08 04:15:00,55.0,4.09,26.5,-41.6
690,2023-01-08 04:30:00,56.24,4.09,52.5,-73.0
691,2023-01-08 04:45:00,55.0,4.09,4.2,-23.8
692,2023-01-08 05:00:00,92.85,8.11,89.8,-132.5
693,2023-01-08 05:15:00,66.21,8.11,142.2,-163.0
694,2023-01-08 05:30:00,223.46,8.11,167.5,-191.6
695,2023-01-08 05:45:00,220.8,8.11,101.7,-115.2
696,2023-01-08 06:00:00,60.0,13.58,71.5,-89.1
697,2023-01-08 06:15:00,-16.69,13.58,-88.5,104.9
698,2023-01-08 06:30:00,-17.22,13.58,-83.4,58.6
699,2023-01-08 06:45:00,57.63,13.58,71.7,-97.7
700,2023-01-08 07:00:00,55.0,50.0,-5.6,-8.7
701,2023-01-08 07:15:00,55.0,50.0,53.4,-76.9
702,2023-01-08 07:30:00,55.0,50.0,52.8,-78.9
703,2023-01-08 07:45:00,56.6,50.0,141.3,-172.2
704,2023-01-08 08:00:00,60.96,82.57,181.3,-215.7
705,2023-01-08 08:15:00,233.82,82.57,116.3,-121.2
706,2023-01-08 08:30:00,220.8,82.57,17.7,-41.1
707,2023-01-08 08:45:00,55.73,82.57,-11.0,-19.4
708,2023-01-08 09:00:00,111.92,93.78,61.0,-105.4
709,2023-01-08 09:15:00,-15.11,93.78,-58.2,78.0
710,2023-01-08 09:30:00,-15.89,93.78,-199.7,174.2
711,2023-01-08 09:45:00,-16.82,93.78,-219.5,196.8
712,2023-01-08 10:00:00,-12.55,103.87,-100.6,80.3
713,2023-01-08 10:15:00,-28.6,103.87,-128.9,150.2
714,2023-01-08 10:30:00,-60.2,103.87,-280.5,237.6
715,2023-01-08 10:45:00,-39.4,103.87,-301.4,314.9
716,2023-01-08 11:00:00,-47.67,101.69,-263.1,264.3
717,2023-01-08 11:15:00,-30.1,101.69,-259.2,274.0
718,2023-01-08 11:30:00,-34.04,101.69,-287.8,309.3
719,2023-01-08 11:45:00,-30.29,101.69,-286.9,274.8
720,2023-01-08 12:00:00,-15.28,99.0,-77.0,57.1
721,2023-01-08 12:15:00,-15.44,99.0,-137.8,80.7
722,2023-01-08 12:30:00,-17.42,99.0,-3.3,24.6
723,2023-01-08 12:45:00,-16.04,99.0,-49.9,24.9
724,2023-01-08 13:00:00,-25.52,104.29,-58.6,73.0
725,2023-01-08 13:15:00,-25.95,104.29,-68.3,23.0
726,2023-01-08 13:30:00,-14.58,104.29,-21.3,28.9
727,2023-01-08 13:45:00,235.31,104.29,32.4,-75.9
728,2023-01-08 14:00:00,-22.18,100.0,-80.5,49.3
729,2023-01-08 14:15:00,220.79,100.0,87.0,-87.0
730,2023-01-08 14:30:00,-16.53,100.0,-80.3,56.6
731,2023-01-08 14:45:00,197.41,100.0,46.2,-66.3
732,2023-01-08 15:00:00,-75.03,100.89,-45.8,49.2
733,2023-01-08 15:15:00,-39.85,100.89,-139.2,148.2
734,2023-01-08 15:30:00,195.78,100.89,43.6,-66.5
735,2023-01-08 15:45:00,-16.86,100.89,-47.9,30.2
736,2023-01-08 16:00:00,191.5,116.0,89.8,-85.3
737,2023-01-08 16:15:00,235.17,116.0,-28.6,-16.8
738,2023-01-08 16:30:00,232.28,116.0,159.5,-177.0
739,2023-01-08 16:45:00,244.11,116.0,197.0,-251.9
740,2023-01-08 17:00:00,-12.06,122.55,19.1,0.7
741,2023-01-08 17:15:00,224.54,122.55,5.8,-43.9
742,2023-01-08 17:30:00,-10.13,122.55,-59.6,35.0
743,2023-01-08 17:45:00,-10.13,122.55,-28.8,1.6
744,2023-01-08 18:00:00,199.87,109.32,2.4,-20.8
745,2023-01-08 18:15:00,221.37,109.32,32.8,-55.8
746,2023-01-08 18:30:00,202.44,109.32,30.6,-44.9
747,2023-01-08 18:45:00,-10.14,109.32,-37.7,22.9
748,2023-01-08 19:00:00,239.92,104.23,67.3,-105.3
749,2023-01-08 19:15:00,224.95,104.23,56.7,-79.1
750,2023-01-08 19:30:00,204.4,104.23,73.6,-89.6
751,2023-01-08 19:45:00,204.44,104.23,62.5,-45.5
752,2023-01-08 20:00:00,-20.99,98.6,-113.2,38.2
753,2023-01-08 20:15:00,-10.42,98.6,-20.1,2.7
754,2023-01-08 20:30:00,236.48,98.6,187.2,-204.4
755,2023-01-08 20:45:00,225.93,98.6,210.8,-237.3
756,2023-01-08 21:00:00,224.75,99.34,150.2,-169.7
757,2023-01-08 21:15:00,375.46,99.34,269.4,-286.4
758,2023-01-08 21:30:00,376.34,99.34,237.4,-240.7
759,2023-01-08 21:45:00,375.5,99.34,164.2,-153.0
760,2023-01-08 22:00:00,236.94,81.29,88.4,-157.1
761,2023-01-08 22:15:00,202.03,81.29,270.8,-281.3
762,2023-01-08 22:30:00,375.0,81.29,153.1,-60.4
763,2023-01-08 22:45:00,267.7,81.29,27.5,-23.6
764,2023-01-08 23:00:00,-116.13,75.13,-126.0,106.8
765,2023-01-08 23:15:00,-16.41,75.13,-104.7,119.0
766,2023-01-08 23:30:00,-151.64,75.13,-198.5,196.0
767,2023-01-08 23:45:00,-17.69,75.13,-145.1,171.0
768,2023-01-09 00:00:00,-12.37,64.38,-156.3,115.5
769,2023-01-09 00:15:00,-12.11,64.38,-24.8,9.2
770,2023-01-09 00:30:00,-11.31,64.38,-247.7,235.2
771,2023-01-09 00:45:00,-101.23,64.38,-435.6,413.0
772,2023-01-09 01:00:00,171.88,60.28,19.9,-35.6
773,2023-01-09 01:15:00,238.04,60.28,101.2,-158.3
774,2023-01-09 01:30:00,-11.59,60.28,-106.5,127.0
775,2023-01-09 01:45:00,-15.17,60.28,-93.8,91.0
776,2023-01-09 02:00:00,-13.85,39.41,-87.5,62.1
777,2023-01-09 02:15:00,-11.62,39.41,-66.0,58.3
778,2023-01-09 02:30:00,-14.52,39.41,-152.7,148.8
779,2023-01-09 02:45:00,-17.87,39.41,-108.0,112.6
780,2023-01-09 03:00:00,-145.17,30.0,-316.5,320.0
781,2023-01-09 03:15:00,-165.28,30.0,-257.4,225.8
782,2023-01-09 03:30:00,-163.0,30.0,-84.6,66.1
783,2023-01-09 03:45:00,-13.18,30.0,-138.0,125.2
784,2023-01-09 04:00:00,-11.97,43.99,-49.9,36.0
785,2023-01-09 04:15:00,-101.81,43.99,-161.7,161.6
786,2023-01-09 04:30:00,-5.05,43.99,-33.1,1.6
787,2023-01-09 04:45:00,-9.69,43.99,-56.0,34.6
788,2023-01-09 05:00:00,-106.93,86.34,-240.2,266.9
789,2023-01-09 05:15:00,-10.0,86.34,-141.2,47.4
790,2023-01-09 05:30:00,-13.2,86.34,-55.4,62.9
791,2023-01-09 05:45:00,214.32,86.34,-10.3,-11.5
792,2023-01-09 06:00:00,1.76,160.0,-187.6,174.9
793,2023-01-09 06:15:00,0.58,160.0,-112.0,84.5
794,2023-01-09 06:30:00,236.21,160.0,90.3,-155.2
795,2023-01-09 06:45:00,235.5,160.0,133.5,-136.1
796,2023-01-09 07:00:00,216.15,180.0,19.5,-53.8
797,2023-01-09 07:15:00,220.29,180.0,26.5,-64.9
798,2023-01-09 07:30:00,235.75,180.0,64.3,-86.8
799,2023-01-09 07:45:00,240.26,180.0,64.1,-98.0
800,2023-01-09 08:00:00,249.55,177.19,30.2,-124.1
801,2023-01-09 08:15:00,251.21,177.19,128.8,-151.1
802,2023-01-09 08:30:00,241.9,177.19,161.8,-175.3
803,2023-01-09 08:45:00,235.5,177.19,45.0,-47.5
804,2023-01-09 09:00:00,252.92,159.22,140.1,-246.0
805,2023-01-09 09:15:00,247.37,159.22,198.7,-224.6
806,2023-01-09 09:30:00,267.37,159.22,154.4,-112.3
807,2023-01-09 09:45:00,254.35,159.22,54.0,-49.5
808,2023-01-09 10:00:00,249.59,160.78,-72.6,-17.7
809,2023-01-09 10:15:00,67.4,160.78,-35.7,22.2
810,2023-01-09 10:30:00,227.34,160.78,-12.2,-15.9
811,2023-01-09 10:45:00,69.4,160.78,-42.0,18.4
812,2023-01-09 11:00:00,69.1,139.57,-91.4,72.6
813,2023-01-09 11:15:00,8.22,139.57,-165.1,157.6
814,2023-01-09 11:30:00,-3.61,139.57,-214.7,222.8
815,2023-01-09 11:45:00,0.0,139.57,-145.2,118.5
816,2023-01-09 12:00:00,0.0,135.0,-92.3,34.0
817,2023-01-09 12:15:00,-11.96,135.0,-48.4,67.3
818,2023-01-09 12:30:00,245.42,135.0,-0.6,-54.1
819,2023-01-09 12:45:00,52.17,135.0,-18.2,0.3
820,2023-01-09 13:00:00,234.6,137.1,11.0,-48.1
821,2023-01-09 13:15:00,235.63,137.1,20.4,-54.2
822,2023-01-09 13:30:00,238.4,137.1,86.2,-115.9
823,2023-01-09 13:45:00,244.43,137.1,108.2,-137.1
824,2023-01-09 14:00:00,300.0,149.16,-2.7,-17.1
825,2023-01-09 14:15:00,71.4,149.16,-41.4,11.4
826,2023-01-09 14:30:00,233.09,149.16,30.8,-90.0
827,2023-01-09 14:45:00,242.97,149.16,25.0,-36.6
828,2023-01-09 15:00:00,12.84,161.26,-296.0,297.7
829,2023-01-09 15:15:00,-10.0,161.26,-52.8,4.7
830,2023-01-09 15:30:00,207.2,161.26,-10.2,-12.3
831,2023-01-09 15:45:00,229.58,161.26,-33.7,-24.3
832,2023-01-09 16:00:00,38.34,174.11,-59.3,38.0
833,2023-01-09 16:15:00,234.69,174.11,20.2,-52.1
834,2023-01-09 16:30:00,231.31,174.11,35.9,-67.2
835,2023-01-09 16:45:00,233.43,174.11,48.0,-73.8
836,2023-01-09 17:00:00,248.3,182.18,130.8,-203.6
837,2023-01-09 17:15:00,300.0,182.18,88.6,-126.6
838,2023-01-09 17:30:00,300.0,182.18,17.5,-41.5
839,2023-01-09 17:45:00,58.87,182.18,-65.0,46.4
840,2023-01-09 18:00:00,252.67,171.0,202.0,-306.0
841,2023-01-09 18:15:00,300.0,171.0,15.7,-28.1
842,2023-01-09 18:30:00,65.95,171.0,-61.5,47.7
843,2023-01-09 18:45:00,57.92,171.0,-57.1,33.6
844,2023-01-09 19:00:00,247.65,160.86,375.9,-410.1
845,2023-01-09 19:15:00,317.51,160.86,225.0,-244.6
846,2023-01-09 19:30:00,307.47,160.86,164.1,-184.6
847,2023-01-09 19:45:00,207.2,160.86,90.3,-104.4
848,2023-01-09 20:00:00,249.78,139.01,119.6,-194.0
849,2023-01-09 20:15:00,294.21,139.01,280.3,-314.7
850,2023-01-09 20:30:00,399.12,139.01,321.5,-320.2
851,2023-01-09 20:45:00,399.06,139.01,207.1,-227.2
852,2023-01-09 21:00:00,267.7,132.0,88.5,-82.4
853,2023-01-09 21:15:00,220.94,132.0,16.7,-52.5
854,2023-01-09 21:30:00,213.2,132.0,38.7,-37.3
855,2023-01-09 21:45:00,-14.32,132.0,-53.1,69.6
856,2023-01-09 22:00:00,-12.55,108.31,-143.5,129.1
857,2023-01-09 22:15:00,-76.42,108.31,-179.3,186.7
858,2023-01-09 22:30:00,-24.49,108.31,-343.8,323.9
859,2023-01-09 22:45:00,-42.2,108.31,-324.6,337.5
860,2023-01-09 23:00:00,-1.95,106.0,-132.3,108.1
