Timestamp start (Europe/Brussels),Timestamp end (Europe/Brussels),Price average forecast ECMWF ENS United Kingdom day-ahead (£/MWh),dtbe,dtutc
12/04/2024 20:45,12/04/2024 21:00,57.18,2024-04-12 20:45:00+02:00,2024-04-12 18:45:00+00:00
12/04/2024 21:00,12/04/2024 21:15,50.73,2024-04-12 21:00:00+02:00,2024-04-12 19:00:00+00:00
12/04/2024 21:15,12/04/2024 21:30,50.73,2024-04-12 21:15:00+02:00,2024-04-12 19:15:00+00:00
12/04/2024 21:30,12/04/2024 21:45,50.73,2024-04-12 21:30:00+02:00,2024-04-12 19:30:00+00:00
12/04/2024 21:45,12/04/2024 22:00,50.73,2024-04-12 21:45:00+02:00,2024-04-12 19:45:00+00:00
12/04/2024 22:00,12/04/2024 22:15,39.38,2024-04-12 22:00:00+02:00,2024-04-12 20:00:00+00:00
12/04/2024 22:15,12/04/2024 22:30,39.38,2024-04-12 22:15:00+02:00,2024-04-12 20:15:00+00:00
12/04/2024 22:30,12/04/2024 22:45,39.38,2024-04-12 22:30:00+02:00,2024-04-12 20:30:00+00:00
12/04/2024 22:45,12/04/2024 23:00,39.38,2024-04-12 22:45:00+02:00,2024-04-12 20:45:00+00:00
12/04/2024 23:00,12/04/2024 23:15,20.06,2024-04-12 23:00:00+02:00,2024-04-12 21:00:00+00:00
12/04/2024 23:15,12/04/2024 23:30,20.06,2024-04-12 23:15:00+02:00,2024-04-12 21:15:00+00:00
12/04/2024 23:30,12/04/2024 23:45,20.06,2024-04-12 23:30:00+02:00,2024-04-12 21:30:00+00:00
12/04/2024 23:45,13/04/2024 00:00,20.06,2024-04-12 23:45:00+02:00,2024-04-12 21:45:00+00:00
13/04/2024 00:00,13/04/2024 00:15,6.66,2024-04-13 00:00:00+02:00,2024-04-12 22:00:00+00:00
13/04/2024 00:15,13/04/2024 00:30,6.66,2024-04-13 00:15:00+02:00,2024-04-12 22:15:00+00:00
13/04/2024 00:30,13/04/2024 00:45,6.66,2024-04-13 00:30:00+02:00,2024-04-12 22:30:00+00:00
13/04/2024 00:45,13/04/2024 01:00,6.66,2024-04-13 00:45:00+02:00,2024-04-12 22:45:00+00:00
13/04/2024 01:00,13/04/2024 01:15,-0.38,2024-04-13 01:00:00+02:00,2024-04-12 23:00:00+00:00
13/04/2024 01:15,13/04/2024 01:30,-0.38,2024-04-13 01:15:00+02:00,2024-04-12 23:15:00+00:00
13/04/2024 01:30,13/04/2024 01:45,-0.38,2024-04-13 01:30:00+02:00,2024-04-12 23:30:00+00:00
13/04/2024 01:45,13/04/2024 02:00,-0.38,2024-04-13 01:45:00+02:00,2024-04-12 23:45:00+00:00
13/04/2024 02:00,13/04/2024 02:15,0.18,2024-04-13 02:00:00+02:00,2024-04-13 00:00:00+00:00
13/04/2024 02:15,13/04/2024 02:30,0.18,2024-04-13 02:15:00+02:00,2024-04-13 00:15:00+00:00
13/04/2024 02:30,13/04/2024 02:45,0.18,2024-04-13 02:30:00+02:00,2024-04-13 00:30:00+00:00
13/04/2024 02:45,13/04/2024 03:00,0.18,2024-04-13 02:45:00+02:00,2024-04-13 00:45:00+00:00
13/04/2024 03:00,13/04/2024 03:15,4.2,2024-04-13 03:00:00+02:00,2024-04-13 01:00:00+00:00
13/04/2024 03:15,13/04/2024 03:30,4.2,2024-04-13 03:15:00+02:00,2024-04-13 01:15:00+00:00
13/04/2024 03:30,13/04/2024 03:45,4.2,2024-04-13 03:30:00+02:00,2024-04-13 01:30:00+00:00
13/04/2024 03:45,13/04/2024 04:00,4.2,2024-04-13 03:45:00+02:00,2024-04-13 01:45:00+00:00
13/04/2024 04:00,13/04/2024 04:15,9.88,2024-04-13 04:00:00+02:00,2024-04-13 02:00:00+00:00
13/04/2024 04:15,13/04/2024 04:30,9.88,2024-04-13 04:15:00+02:00,2024-04-13 02:15:00+00:00
13/04/2024 04:30,13/04/2024 04:45,9.88,2024-04-13 04:30:00+02:00,2024-04-13 02:30:00+00:00
13/04/2024 04:45,13/04/2024 05:00,9.88,2024-04-13 04:45:00+02:00,2024-04-13 02:45:00+00:00
13/04/2024 05:00,13/04/2024 05:15,16.26,2024-04-13 05:00:00+02:00,2024-04-13 03:00:00+00:00
13/04/2024 05:15,13/04/2024 05:30,16.26,2024-04-13 05:15:00+02:00,2024-04-13 03:15:00+00:00
13/04/2024 05:30,13/04/2024 05:45,16.26,2024-04-13 05:30:00+02:00,2024-04-13 03:30:00+00:00
13/04/2024 05:45,13/04/2024 06:00,16.26,2024-04-13 05:45:00+02:00,2024-04-13 03:45:00+00:00
13/04/2024 06:00,13/04/2024 06:15,24.26,2024-04-13 06:00:00+02:00,2024-04-13 04:00:00+00:00
13/04/2024 06:15,13/04/2024 06:30,24.26,2024-04-13 06:15:00+02:00,2024-04-13 04:15:00+00:00
13/04/2024 06:30,13/04/2024 06:45,24.26,2024-04-13 06:30:00+02:00,2024-04-13 04:30:00+00:00
13/04/2024 06:45,13/04/2024 07:00,24.26,2024-04-13 06:45:00+02:00,2024-04-13 04:45:00+00:00
13/04/2024 07:00,13/04/2024 07:15,34.5,2024-04-13 07:00:00+02:00,2024-04-13 05:00:00+00:00
13/04/2024 07:15,13/04/2024 07:30,34.5,2024-04-13 07:15:00+02:00,2024-04-13 05:15:00+00:00
13/04/2024 07:30,13/04/2024 07:45,34.5,2024-04-13 07:30:00+02:00,2024-04-13 05:30:00+00:00
13/04/2024 07:45,13/04/2024 08:00,34.5,2024-04-13 07:45:00+02:00,2024-04-13 05:45:00+00:00
13/04/2024 08:00,13/04/2024 08:15,41.15,2024-04-13 08:00:00+02:00,2024-04-13 06:00:00+00:00
13/04/2024 08:15,13/04/2024 08:30,41.15,2024-04-13 08:15:00+02:00,2024-04-13 06:15:00+00:00
13/04/2024 08:30,13/04/2024 08:45,41.15,2024-04-13 08:30:00+02:00,2024-04-13 06:30:00+00:00
13/04/2024 08:45,13/04/2024 09:00,41.15,2024-04-13 08:45:00+02:00,2024-04-13 06:45:00+00:00
13/04/2024 09:00,13/04/2024 09:15,42.82,2024-04-13 09:00:00+02:00,2024-04-13 07:00:00+00:00
13/04/2024 09:15,13/04/2024 09:30,42.82,2024-04-13 09:15:00+02:00,2024-04-13 07:15:00+00:00
13/04/2024 09:30,13/04/2024 09:45,42.82,2024-04-13 09:30:00+02:00,2024-04-13 07:30:00+00:00
13/04/2024 09:45,13/04/2024 10:00,42.82,2024-04-13 09:45:00+02:00,2024-04-13 07:45:00+00:00
13/04/2024 10:00,13/04/2024 10:15,33.21,2024-04-13 10:00:00+02:00,2024-04-13 08:00:00+00:00
13/04/2024 10:15,13/04/2024 10:30,33.21,2024-04-13 10:15:00+02:00,2024-04-13 08:15:00+00:00
13/04/2024 10:30,13/04/2024 10:45,33.21,2024-04-13 10:30:00+02:00,2024-04-13 08:30:00+00:00
13/04/2024 10:45,13/04/2024 11:00,33.21,2024-04-13 10:45:00+02:00,2024-04-13 08:45:00+00:00
13/04/2024 11:00,13/04/2024 11:15,14.13,2024-04-13 11:00:00+02:00,2024-04-13 09:00:00+00:00
13/04/2024 11:15,13/04/2024 11:30,14.13,2024-04-13 11:15:00+02:00,2024-04-13 09:15:00+00:00
13/04/2024 11:30,13/04/2024 11:45,14.13,2024-04-13 11:30:00+02:00,2024-04-13 09:30:00+00:00
13/04/2024 11:45,13/04/2024 12:00,14.13,2024-04-13 11:45:00+02:00,2024-04-13 09:45:00+00:00
13/04/2024 12:00,13/04/2024 12:15,-0.21,2024-04-13 12:00:00+02:00,2024-04-13 10:00:00+00:00
13/04/2024 12:15,13/04/2024 12:30,-0.21,2024-04-13 12:15:00+02:00,2024-04-13 10:15:00+00:00
13/04/2024 12:30,13/04/2024 12:45,-0.21,2024-04-13 12:30:00+02:00,2024-04-13 10:30:00+00:00
13/04/2024 12:45,13/04/2024 13:00,-0.21,2024-04-13 12:45:00+02:00,2024-04-13 10:45:00+00:00
13/04/2024 13:00,13/04/2024 13:15,-6.45,2024-04-13 13:00:00+02:00,2024-04-13 11:00:00+00:00
13/04/2024 13:15,13/04/2024 13:30,-6.45,2024-04-13 13:15:00+02:00,2024-04-13 11:15:00+00:00
13/04/2024 13:30,13/04/2024 13:45,-6.45,2024-04-13 13:30:00+02:00,2024-04-13 11:30:00+00:00
13/04/2024 13:45,13/04/2024 14:00,-6.45,2024-04-13 13:45:00+02:00,2024-04-13 11:45:00+00:00
13/04/2024 14:00,13/04/2024 14:15,-11.76,2024-04-13 14:00:00+02:00,2024-04-13 12:00:00+00:00
13/04/2024 14:15,13/04/2024 14:30,-11.76,2024-04-13 14:15:00+02:00,2024-04-13 12:15:00+00:00
13/04/2024 14:30,13/04/2024 14:45,-11.76,2024-04-13 14:30:00+02:00,2024-04-13 12:30:00+00:00
13/04/2024 14:45,13/04/2024 15:00,-11.76,2024-04-13 14:45:00+02:00,2024-04-13 12:45:00+00:00
13/04/2024 15:00,13/04/2024 15:15,-13.8,2024-04-13 15:00:00+02:00,2024-04-13 13:00:00+00:00
13/04/2024 15:15,13/04/2024 15:30,-13.8,2024-04-13 15:15:00+02:00,2024-04-13 13:15:00+00:00
13/04/2024 15:30,13/04/2024 15:45,-13.8,2024-04-13 15:30:00+02:00,2024-04-13 13:30:00+00:00
13/04/2024 15:45,13/04/2024 16:00,-13.8,2024-04-13 15:45:00+02:00,2024-04-13 13:45:00+00:00
13/04/2024 16:00,13/04/2024 16:15,-15.27,2024-04-13 16:00:00+02:00,2024-04-13 14:00:00+00:00
13/04/2024 16:15,13/04/2024 16:30,-15.27,2024-04-13 16:15:00+02:00,2024-04-13 14:15:00+00:00
13/04/2024 16:30,13/04/2024 16:45,-15.27,2024-04-13 16:30:00+02:00,2024-04-13 14:30:00+00:00
13/04/2024 16:45,13/04/2024 17:00,-15.27,2024-04-13 16:45:00+02:00,2024-04-13 14:45:00+00:00
13/04/2024 17:00,13/04/2024 17:15,-9.04,2024-04-13 17:00:00+02:00,2024-04-13 15:00:00+00:00
13/04/2024 17:15,13/04/2024 17:30,-9.04,2024-04-13 17:15:00+02:00,2024-04-13 15:15:00+00:00
13/04/2024 17:30,13/04/2024 17:45,-9.04,2024-04-13 17:30:00+02:00,2024-04-13 15:30:00+00:00
13/04/2024 17:45,13/04/2024 18:00,-9.04,2024-04-13 17:45:00+02:00,2024-04-13 15:45:00+00:00
13/04/2024 18:00,13/04/2024 18:15,1.55,2024-04-13 18:00:00+02:00,2024-04-13 16:00:00+00:00
13/04/2024 18:15,13/04/2024 18:30,1.55,2024-04-13 18:15:00+02:00,2024-04-13 16:15:00+00:00
13/04/2024 18:30,13/04/2024 18:45,1.55,2024-04-13 18:30:00+02:00,2024-04-13 16:30:00+00:00
13/04/2024 18:45,13/04/2024 19:00,1.55,2024-04-13 18:45:00+02:00,2024-04-13 16:45:00+00:00
13/04/2024 19:00,13/04/2024 19:15,27.76,2024-04-13 19:00:00+02:00,2024-04-13 17:00:00+00:00
13/04/2024 19:15,13/04/2024 19:30,27.76,2024-04-13 19:15:00+02:00,2024-04-13 17:15:00+00:00
13/04/2024 19:30,13/04/2024 19:45,27.76,2024-04-13 19:30:00+02:00,2024-04-13 17:30:00+00:00
13/04/2024 19:45,13/04/2024 20:00,27.76,2024-04-13 19:45:00+02:00,2024-04-13 17:45:00+00:00
13/04/2024 20:00,13/04/2024 20:15,37.24,2024-04-13 20:00:00+02:00,2024-04-13 18:00:00+00:00
13/04/2024 20:15,13/04/2024 20:30,37.24,2024-04-13 20:15:00+02:00,2024-04-13 18:15:00+00:00
13/04/2024 20:30,13/04/2024 20:45,37.24,2024-04-13 20:30:00+02:00,2024-04-13 18:30:00+00:00
13/04/2024 20:45,13/04/2024 21:00,37.24,2024-04-13 20:45:00+02:00,2024-04-13 18:45:00+00:00
13/04/2024 21:00,13/04/2024 21:15,38.91,2024-04-13 21:00:00+02:00,2024-04-13 19:00:00+00:00
13/04/2024 21:15,13/04/2024 21:30,38.91,2024-04-13 21:15:00+02:00,2024-04-13 19:15:00+00:00
13/04/2024 21:30,13/04/2024 21:45,38.91,2024-04-13 21:30:00+02:00,2024-04-13 19:30:00+00:00
13/04/2024 21:45,13/04/2024 22:00,38.91,2024-04-13 21:45:00+02:00,2024-04-13 19:45:00+00:00
13/04/2024 22:00,13/04/2024 22:15,28.29,2024-04-13 22:00:00+02:00,2024-04-13 20:00:00+00:00
13/04/2024 22:15,13/04/2024 22:30,28.29,2024-04-13 22:15:00+02:00,2024-04-13 20:15:00+00:00
13/04/2024 22:30,13/04/2024 22:45,28.29,2024-04-13 22:30:00+02:00,2024-04-13 20:30:00+00:00
13/04/2024 22:45,13/04/2024 23:00,28.29,2024-04-13 22:45:00+02:00,2024-04-13 20:45:00+00:00
13/04/2024 23:00,13/04/2024 23:15,14.59,2024-04-13 23:00:00+02:00,2024-04-13 21:00:00+00:00
13/04/2024 23:15,13/04/2024 23:30,14.59,2024-04-13 23:15:00+02:00,2024-04-13 21:15:00+00:00
13/04/2024 23:30,13/04/2024 23:45,14.59,2024-04-13 23:30:00+02:00,2024-04-13 21:30:00+00:00
13/04/2024 23:45,14/04/2024 00:00,14.59,2024-04-13 23:45:00+02:00,2024-04-13 21:45:00+00:00
14/04/2024 00:00,14/04/2024 00:15,8.78,2024-04-14 00:00:00+02:00,2024-04-13 22:00:00+00:00
14/04/2024 00:15,14/04/2024 00:30,8.78,2024-04-14 00:15:00+02:00,2024-04-13 22:15:00+00:00
14/04/2024 00:30,14/04/2024 00:45,8.78,2024-04-14 00:30:00+02:00,2024-04-13 22:30:00+00:00
14/04/2024 00:45,14/04/2024 01:00,8.78,2024-04-14 00:45:00+02:00,2024-04-13 22:45:00+00:00
14/04/2024 01:00,14/04/2024 01:15,10.09,2024-04-14 01:00:00+02:00,2024-04-13 23:00:00+00:00
14/04/2024 01:15,14/04/2024 01:30,10.09,2024-04-14 01:15:00+02:00,2024-04-13 23:15:00+00:00
14/04/2024 01:30,14/04/2024 01:45,10.09,2024-04-14 01:30:00+02:00,2024-04-13 23:30:00+00:00
14/04/2024 01:45,14/04/2024 02:00,10.09,2024-04-14 01:45:00+02:00,2024-04-13 23:45:00+00:00
14/04/2024 02:00,14/04/2024 02:15,10.34,2024-04-14 02:00:00+02:00,2024-04-14 00:00:00+00:00
14/04/2024 02:15,14/04/2024 02:30,10.34,2024-04-14 02:15:00+02:00,2024-04-14 00:15:00+00:00
14/04/2024 02:30,14/04/2024 02:45,10.34,2024-04-14 02:30:00+02:00,2024-04-14 00:30:00+00:00
14/04/2024 02:45,14/04/2024 03:00,10.34,2024-04-14 02:45:00+02:00,2024-04-14 00:45:00+00:00
14/04/2024 03:00,14/04/2024 03:15,8.35,2024-04-14 03:00:00+02:00,2024-04-14 01:00:00+00:00
14/04/2024 03:15,14/04/2024 03:30,8.35,2024-04-14 03:15:00+02:00,2024-04-14 01:15:00+00:00
14/04/2024 03:30,14/04/2024 03:45,8.35,2024-04-14 03:30:00+02:00,2024-04-14 01:30:00+00:00
14/04/2024 03:45,14/04/2024 04:00,8.35,2024-04-14 03:45:00+02:00,2024-04-14 01:45:00+00:00
14/04/2024 04:00,14/04/2024 04:15,7.55,2024-04-14 04:00:00+02:00,2024-04-14 02:00:00+00:00
14/04/2024 04:15,14/04/2024 04:30,7.55,2024-04-14 04:15:00+02:00,2024-04-14 02:15:00+00:00
14/04/2024 04:30,14/04/2024 04:45,7.55,2024-04-14 04:30:00+02:00,2024-04-14 02:30:00+00:00
14/04/2024 04:45,14/04/2024 05:00,7.55,2024-04-14 04:45:00+02:00,2024-04-14 02:45:00+00:00
14/04/2024 05:00,14/04/2024 05:15,9.66,2024-04-14 05:00:00+02:00,2024-04-14 03:00:00+00:00
14/04/2024 05:15,14/04/2024 05:30,9.66,2024-04-14 05:15:00+02:00,2024-04-14 03:15:00+00:00
14/04/2024 05:30,14/04/2024 05:45,9.66,2024-04-14 05:30:00+02:00,2024-04-14 03:30:00+00:00
14/04/2024 05:45,14/04/2024 06:00,9.66,2024-04-14 05:45:00+02:00,2024-04-14 03:45:00+00:00
14/04/2024 06:00,14/04/2024 06:15,14.63,2024-04-14 06:00:00+02:00,2024-04-14 04:00:00+00:00
14/04/2024 06:15,14/04/2024 06:30,14.63,2024-04-14 06:15:00+02:00,2024-04-14 04:15:00+00:00
14/04/2024 06:30,14/04/2024 06:45,14.63,2024-04-14 06:30:00+02:00,2024-04-14 04:30:00+00:00
14/04/2024 06:45,14/04/2024 07:00,14.63,2024-04-14 06:45:00+02:00,2024-04-14 04:45:00+00:00
14/04/2024 07:00,14/04/2024 07:15,18.38,2024-04-14 07:00:00+02:00,2024-04-14 05:00:00+00:00
14/04/2024 07:15,14/04/2024 07:30,18.38,2024-04-14 07:15:00+02:00,2024-04-14 05:15:00+00:00
14/04/2024 07:30,14/04/2024 07:45,18.38,2024-04-14 07:30:00+02:00,2024-04-14 05:30:00+00:00
14/04/2024 07:45,14/04/2024 08:00,18.38,2024-04-14 07:45:00+02:00,2024-04-14 05:45:00+00:00
14/04/2024 08:00,14/04/2024 08:15,23.53,2024-04-14 08:00:00+02:00,2024-04-14 06:00:00+00:00
14/04/2024 08:15,14/04/2024 08:30,23.53,2024-04-14 08:15:00+02:00,2024-04-14 06:15:00+00:00
14/04/2024 08:30,14/04/2024 08:45,23.53,2024-04-14 08:30:00+02:00,2024-04-14 06:30:00+00:00
14/04/2024 08:45,14/04/2024 09:00,23.53,2024-04-14 08:45:00+02:00,2024-04-14 06:45:00+00:00
14/04/2024 09:00,14/04/2024 09:15,22.53,2024-04-14 09:00:00+02:00,2024-04-14 07:00:00+00:00
14/04/2024 09:15,14/04/2024 09:30,22.53,2024-04-14 09:15:00+02:00,2024-04-14 07:15:00+00:00
14/04/2024 09:30,14/04/2024 09:45,22.53,2024-04-14 09:30:00+02:00,2024-04-14 07:30:00+00:00
14/04/2024 09:45,14/04/2024 10:00,22.53,2024-04-14 09:45:00+02:00,2024-04-14 07:45:00+00:00
14/04/2024 10:00,14/04/2024 10:15,19.85,2024-04-14 10:00:00+02:00,2024-04-14 08:00:00+00:00
14/04/2024 10:15,14/04/2024 10:30,19.85,2024-04-14 10:15:00+02:00,2024-04-14 08:15:00+00:00
14/04/2024 10:30,14/04/2024 10:45,19.85,2024-04-14 10:30:00+02:00,2024-04-14 08:30:00+00:00
14/04/2024 10:45,14/04/2024 11:00,19.85,2024-04-14 10:45:00+02:00,2024-04-14 08:45:00+00:00
14/04/2024 11:00,14/04/2024 11:15,19.71,2024-04-14 11:00:00+02:00,2024-04-14 09:00:00+00:00
14/04/2024 11:15,14/04/2024 11:30,19.71,2024-04-14 11:15:00+02:00,2024-04-14 09:15:00+00:00
14/04/2024 11:30,14/04/2024 11:45,19.71,2024-04-14 11:30:00+02:00,2024-04-14 09:30:00+00:00
14/04/2024 11:45,14/04/2024 12:00,19.71,2024-04-14 11:45:00+02:00,2024-04-14 09:45:00+00:00
14/04/2024 12:00,14/04/2024 12:15,24.73,2024-04-14 12:00:00+02:00,2024-04-14 10:00:00+00:00
14/04/2024 12:15,14/04/2024 12:30,24.73,2024-04-14 12:15:00+02:00,2024-04-14 10:15:00+00:00
14/04/2024 12:30,14/04/2024 12:45,24.73,2024-04-14 12:30:00+02:00,2024-04-14 10:30:00+00:00
14/04/2024 12:45,14/04/2024 13:00,24.73,2024-04-14 12:45:00+02:00,2024-04-14 10:45:00+00:00
14/04/2024 13:00,14/04/2024 13:15,25.89,2024-04-14 13:00:00+02:00,2024-04-14 11:00:00+00:00
14/04/2024 13:15,14/04/2024 13:30,25.89,2024-04-14 13:15:00+02:00,2024-04-14 11:15:00+00:00
14/04/2024 13:30,14/04/2024 13:45,25.89,2024-04-14 13:30:00+02:00,2024-04-14 11:30:00+00:00
14/04/2024 13:45,14/04/2024 14:00,25.89,2024-04-14 13:45:00+02:00,2024-04-14 11:45:00+00:00
14/04/2024 14:00,14/04/2024 14:15,21.87,2024-04-14 14:00:00+02:00,2024-04-14 12:00:00+00:00
14/04/2024 14:15,14/04/2024 14:30,21.87,2024-04-14 14:15:00+02:00,2024-04-14 12:15:00+00:00
14/04/2024 14:30,14/04/2024 14:45,21.87,2024-04-14 14:30:00+02:00,2024-04-14 12:30:00+00:00
14/04/2024 14:45,14/04/2024 15:00,21.87,2024-04-14 14:45:00+02:00,2024-04-14 12:45:00+00:00
14/04/2024 15:00,14/04/2024 15:15,22.77,2024-04-14 15:00:00+02:00,2024-04-14 13:00:00+00:00
14/04/2024 15:15,14/04/2024 15:30,22.77,2024-04-14 15:15:00+02:00,2024-04-14 13:15:00+00:00
14/04/2024 15:30,14/04/2024 15:45,22.77,2024-04-14 15:30:00+02:00,2024-04-14 13:30:00+00:00
14/04/2024 15:45,14/04/2024 16:00,22.77,2024-04-14 15:45:00+02:00,2024-04-14 13:45:00+00:00
14/04/2024 16:00,14/04/2024 16:15,28.81,2024-04-14 16:00:00+02:00,2024-04-14 14:00:00+00:00
14/04/2024 16:15,14/04/2024 16:30,28.81,2024-04-14 16:15:00+02:00,2024-04-14 14:15:00+00:00
14/04/2024 16:30,14/04/2024 16:45,28.81,2024-04-14 16:30:00+02:00,2024-04-14 14:30:00+00:00
14/04/2024 16:45,14/04/2024 17:00,28.81,2024-04-14 16:45:00+02:00,2024-04-14 14:45:00+00:00
14/04/2024 17:00,14/04/2024 17:15,45.27,2024-04-14 17:00:00+02:00,2024-04-14 15:00:00+00:00
14/04/2024 17:15,14/04/2024 17:30,45.27,2024-04-14 17:15:00+02:00,2024-04-14 15:15:00+00:00
14/04/2024 17:30,14/04/2024 17:45,45.27,2024-04-14 17:30:00+02:00,2024-04-14 15:30:00+00:00
14/04/2024 17:45,14/04/2024 18:00,45.27,2024-04-14 17:45:00+02:00,2024-04-14 15:45:00+00:00
14/04/2024 18:00,14/04/2024 18:15,62.83,2024-04-14 18:00:00+02:00,2024-04-14 16:00:00+00:00
14/04/2024 18:15,14/04/2024 18:30,62.83,2024-04-14 18:15:00+02:00,2024-04-14 16:15:00+00:00
14/04/2024 18:30,14/04/2024 18:45,62.83,2024-04-14 18:30:00+02:00,2024-04-14 16:30:00+00:00
14/04/2024 18:45,14/04/2024 19:00,62.83,2024-04-14 18:45:00+02:00,2024-04-14 16:45:00+00:00
14/04/2024 19:00,14/04/2024 19:15,68.29,2024-04-14 19:00:00+02:00,2024-04-14 17:00:00+00:00
14/04/2024 19:15,14/04/2024 19:30,68.29,2024-04-14 19:15:00+02:00,2024-04-14 17:15:00+00:00
14/04/2024 19:30,14/04/2024 19:45,68.29,2024-04-14 19:30:00+02:00,2024-04-14 17:30:00+00:00
14/04/2024 19:45,14/04/2024 20:00,68.29,2024-04-14 19:45:00+02:00,2024-04-14 17:45:00+00:00
14/04/2024 20:00,14/04/2024 20:15,66.4,2024-04-14 20:00:00+02:00,2024-04-14 18:00:00+00:00
14/04/2024 20:15,14/04/2024 20:30,66.4,2024-04-14 20:15:00+02:00,2024-04-14 18:15:00+00:00
14/04/2024 20:30,14/04/2024 20:45,66.4,2024-04-14 20:30:00+02:00,2024-04-14 18:30:00+00:00
14/04/2024 20:45,14/04/2024 21:00,66.4,2024-04-14 20:45:00+02:00,2024-04-14 18:45:00+00:00
14/04/2024 21:00,14/04/2024 21:15,62.63,2024-04-14 21:00:00+02:00,2024-04-14 19:00:00+00:00
14/04/2024 21:15,14/04/2024 21:30,62.63,2024-04-14 21:15:00+02:00,2024-04-14 19:15:00+00:00
14/04/2024 21:30,14/04/2024 21:45,62.63,2024-04-14 21:30:00+02:00,2024-04-14 19:30:00+00:00
14/04/2024 21:45,14/04/2024 22:00,62.63,2024-04-14 21:45:00+02:00,2024-04-14 19:45:00+00:00
14/04/2024 22:00,14/04/2024 22:15,52.69,2024-04-14 22:00:00+02:00,2024-04-14 20:00:00+00:00
14/04/2024 22:15,14/04/2024 22:30,52.69,2024-04-14 22:15:00+02:00,2024-04-14 20:15:00+00:00
14/04/2024 22:30,14/04/2024 22:45,52.69,2024-04-14 22:30:00+02:00,2024-04-14 20:30:00+00:00
14/04/2024 22:45,14/04/2024 23:00,52.69,2024-04-14 22:45:00+02:00,2024-04-14 20:45:00+00:00
14/04/2024 23:00,14/04/2024 23:15,33.5,2024-04-14 23:00:00+02:00,2024-04-14 21:00:00+00:00
14/04/2024 23:15,14/04/2024 23:30,33.5,2024-04-14 23:15:00+02:00,2024-04-14 21:15:00+00:00
14/04/2024 23:30,14/04/2024 23:45,33.5,2024-04-14 23:30:00+02:00,2024-04-14 21:30:00+00:00
14/04/2024 23:45,15/04/2024 00:00,33.5,2024-04-14 23:45:00+02:00,2024-04-14 21:45:00+00:00
15/04/2024 00:00,15/04/2024 00:15,2.92,2024-04-15 00:00:00+02:00,2024-04-14 22:00:00+00:00
15/04/2024 00:15,15/04/2024 00:30,2.92,2024-04-15 00:15:00+02:00,2024-04-14 22:15:00+00:00
15/04/2024 00:30,15/04/2024 00:45,2.92,2024-04-15 00:30:00+02:00,2024-04-14 22:30:00+00:00
15/04/2024 00:45,15/04/2024 01:00,2.92,2024-04-15 00:45:00+02:00,2024-04-14 22:45:00+00:00
15/04/2024 01:00,15/04/2024 01:15,-8.38,2024-04-15 01:00:00+02:00,2024-04-14 23:00:00+00:00
15/04/2024 01:15,15/04/2024 01:30,-8.38,2024-04-15 01:15:00+02:00,2024-04-14 23:15:00+00:00
15/04/2024 01:30,15/04/2024 01:45,-8.38,2024-04-15 01:30:00+02:00,2024-04-14 23:30:00+00:00
15/04/2024 01:45,15/04/2024 02:00,-8.38,2024-04-15 01:45:00+02:00,2024-04-14 23:45:00+00:00
15/04/2024 02:00,15/04/2024 02:15,-10.7,2024-04-15 02:00:00+02:00,2024-04-15 00:00:00+00:00
15/04/2024 02:15,15/04/2024 02:30,-10.7,2024-04-15 02:15:00+02:00,2024-04-15 00:15:00+00:00
15/04/2024 02:30,15/04/2024 02:45,-10.7,2024-04-15 02:30:00+02:00,2024-04-15 00:30:00+00:00
15/04/2024 02:45,15/04/2024 03:00,-10.7,2024-04-15 02:45:00+02:00,2024-04-15 00:45:00+00:00
15/04/2024 03:00,15/04/2024 03:15,-15.34,2024-04-15 03:00:00+02:00,2024-04-15 01:00:00+00:00
15/04/2024 03:15,15/04/2024 03:30,-15.34,2024-04-15 03:15:00+02:00,2024-04-15 01:15:00+00:00
15/04/2024 03:30,15/04/2024 03:45,-15.34,2024-04-15 03:30:00+02:00,2024-04-15 01:30:00+00:00
15/04/2024 03:45,15/04/2024 04:00,-15.34,2024-04-15 03:45:00+02:00,2024-04-15 01:45:00+00:00
15/04/2024 04:00,15/04/2024 04:15,-15.53,2024-04-15 04:00:00+02:00,2024-04-15 02:00:00+00:00
15/04/2024 04:15,15/04/2024 04:30,-15.53,2024-04-15 04:15:00+02:00,2024-04-15 02:15:00+00:00
15/04/2024 04:30,15/04/2024 04:45,-15.53,2024-04-15 04:30:00+02:00,2024-04-15 02:30:00+00:00
15/04/2024 04:45,15/04/2024 05:00,-15.53,2024-04-15 04:45:00+02:00,2024-04-15 02:45:00+00:00
15/04/2024 05:00,15/04/2024 05:15,-14.44,2024-04-15 05:00:00+02:00,2024-04-15 03:00:00+00:00
15/04/2024 05:15,15/04/2024 05:30,-14.44,2024-04-15 05:15:00+02:00,2024-04-15 03:15:00+00:00
15/04/2024 05:30,15/04/2024 05:45,-14.44,2024-04-15 05:30:00+02:00,2024-04-15 03:30:00+00:00
15/04/2024 05:45,15/04/2024 06:00,-14.44,2024-04-15 05:45:00+02:00,2024-04-15 03:45:00+00:00
15/04/2024 06:00,15/04/2024 06:15,-5.28,2024-04-15 06:00:00+02:00,2024-04-15 04:00:00+00:00
15/04/2024 06:15,15/04/2024 06:30,-5.28,2024-04-15 06:15:00+02:00,2024-04-15 04:15:00+00:00
